SEQ_NBR,SEQ_SCHD_START_DT,FLEET,BASE,DIVISION,SPOILAGE,TOTAL_BLOCKED_HRS,TOTAL_SPOILED_HRS,SEQ_CAL_DAYS,SEQ_DUTY_DAYS,SEQ_TTL_FLTTIME,MIN_FLYTIME_PER_LEG,MAX_LEGS_PER_DAY,SEQ_TTL_LEGS,MORETHAN2_321_LEGS,IN_SEQ_DHD,LAYOVER,SEQ_PATTERN,SEQ_START,FLIGHT_PATTERN,SEQ_START_HRS,SF_LOAD_TMS,clean_time,local_time,utc_flight_time,weather_time,VIS_MILES,PRECIP_INCHES,IS_STORM,IS_RAIN,IS_SPOILED,START_HOUR
20588,2025-07-10,737,MIA,I ,FULLY SPOILED,,13.38,2,2,13,84,3,6,0,0,12,MIA-SJU-MIA-JAX-MIA-XPL-MIA,Starts8:24,1341-1341-379-1684-517-1096,8,2025-11-06 21:57:37.430,8:24,2025-07-10 08:24:00,2025-07-10 13:24:00,2025-07-10 12:53:00,9.993753,0.0117,0.0,0.0,1,8
19196,2025-07-10,737,DFW,I ,FULLY SPOILED,,16.88,3,3,16,144,3,6,0,0,13,DFW-BJX-DFW-MSP-PHX-MEX-DFW,Starts8:10,877-877-2104-3143-501-1066,8,2025-11-06 21:57:37.430,8:10,2025-07-10 08:10:00,2025-07-10 14:10:00,2025-07-10 13:53:00,9.993753,0.0,0.0,0.0,1,8
3763,2025-07-10,320,CLT,I ,NOT SPOILED,,,3,3,16,59,3,8,0,0,16,CLT-PLS-CLT-RDU-PHL-DTW-CLT-SRQ-CLT,Starts9:25,611-611-1904-1115-1557-387-1452-1452,9,2025-11-06 21:57:37.430,9:25,2025-07-10 09:25:00,2025-07-10 14:25:00,2025-07-10 14:04:00,7.995375,0.0,0.0,0.0,0,9
21904,2025-07-10,737,ORD,I ,FULLY SPOILED,,10.85,2,2,10,142,3,4,0,0,20,ORD-TPA-DCA-MCO-ORD,Starts9:0,2920-532-2139-2153,9,2025-11-06 21:57:37.430,9:0,2025-07-10 09:00:00,2025-07-10 15:00:00,2025-07-10 15:00:00,9.936,0.0,0.0,0.0,1,9
11066,2025-07-10,320,PHX,I ,NOT SPOILED,,,1,1,3,101,2,2,0,0,0,PHX-SLC-PHX,Starts8:55,2413-2413,8,2025-11-06 21:57:37.430,8:55,2025-07-10 08:55:00,2025-07-10 15:55:00,2025-07-10 15:51:00,9.993753,0.0,0.0,0.0,0,8
7763,2025-07-10,320,LAX,I ,FULLY SPOILED,,11.63,2,2,11,336,1,2,0,0,24,LAX-LIH-LAX,Starts8:45,119-266,8,2025-11-06 21:57:37.430,8:45,2025-07-10 08:45:00,2025-07-10 16:45:00,2025-07-10 15:53:00,9.993753,0.0,0.0,0.0,1,8
5866,2025-07-10,320,DFW,I ,NOT SPOILED,,,2,2,10,159,3,4,0,0,18,DFW-SLC-DFW-MCO-DFW,Starts11:24,3129-2439-2186-2148,11,2025-11-06 21:57:37.430,11:24,2025-07-10 11:24:00,2025-07-10 17:24:00,2025-07-10 16:53:00,9.993753,0.0,0.0,0.0,0,11
10181,2025-07-10,320,PHL,I ,NOT SPOILED,,,3,3,15,114,3,6,0,0,19,PHL-IND-PHL-AUS-PHL-ATL-PHL,Starts13:24,682-682-1314-1114-3041-2134,13,2025-11-06 21:57:37.430,13:24,2025-07-10 13:24:00,2025-07-10 18:24:00,2025-07-10 18:00:00,9.936,0.0,0.0,0.0,0,13
10188,2025-07-10,320,PHL,I ,PARTIALLY SPOILED,,4.52,2,2,10,69,3,6,0,0,13,PHL-CMH-PHL-RDU-DCA-STL-PHL,Starts16:20,2985-2985-706-3262-2286-3049,16,2025-11-06 21:57:37.430,16:20,2025-07-10 16:20:00,2025-07-10 21:20:00,2025-07-10 21:00:00,9.936,0.0,0.0,0.0,1,16
338,2025-07-10,787,DFW,I ,NOT SPOILED,,,3,2,20,570,1,2,0,0,25,DFW-FRA-DFW,Starts16:15,70-71,16,2025-11-06 21:57:37.430,16:15,2025-07-10 16:15:00,2025-07-10 22:15:00,2025-07-10 21:50:00,9.993753,0.0,0.0,0.0,0,16
20788,2025-07-11,737,MIA,I ,NOT SPOILED,,,2,2,12,66,3,6,0,0,13,MIA-RDU-MIA-MCO-MIA-STT-MIA,Starts7:22,2960-2960-1706-1733-943-943,7,2025-11-06 21:57:37.430,7:22,2025-07-11 07:22:00,2025-07-11 12:22:00,2025-07-11 12:00:00,9.936,0.0117,0.0,0.0,0,7
186,2025-07-11,777,DFW,I ,NOT SPOILED,,,3,2,25,715,1,2,0,0,26,DFW-NRT-DFW,Starts11:55,61-60,11,2025-11-06 21:57:37.430,11:55,2025-07-11 11:55:00,2025-07-11 17:55:00,2025-07-11 17:51:00,9.993753,0.0,0.0,0.0,0,11
19248,2025-07-11,737,DFW,I ,FULLY SPOILED,,10.82,2,2,10,135,3,4,0,0,18,DFW-BZE-MIA-ORF-DFW,Starts12:19,2451-1812-775-2288,12,2025-11-06 21:57:37.430,12:19,2025-07-11 12:19:00,2025-07-11 18:19:00,2025-07-11 17:51:00,9.993753,0.0,0.0,0.0,1,12
11091,2025-07-11,320,PHX,I ,PARTIALLY SPOILED,,2.45,2,2,11,70,3,6,0,0,14,PHX-STS-PHX-SAT-PHX-ONT-PHX,Starts13:37,2444-2444-450-2375-1666-1666,13,2025-11-06 21:57:37.430,13:37,2025-07-11 13:37:00,2025-07-11 20:37:00,2025-07-11 19:51:00,9.993753,0.0,0.0,0.0,1,13
338,2025-07-11,787,DFW,I ,NOT SPOILED,,,3,2,20,570,1,2,0,0,25,DFW-FRA-DFW,Starts16:15,70-71,16,2025-11-06 21:57:37.430,16:15,2025-07-11 16:15:00,2025-07-11 22:15:00,2025-07-11 21:50:00,9.993753,0.0,0.0,0.0,0,16
201,2025-07-11,777,DFW,I ,FULLY SPOILED,,19.33,3,2,19,550,1,2,0,0,24,DFW-LHR-DFW,Starts17:50,20-21,17,2025-11-06 21:57:37.430,17:50,2025-07-11 17:50:00,2025-07-11 23:50:00,2025-07-11 23:50:00,9.993753,0.0,0.0,0.0,1,17
3775,2025-07-12,320,CLT,I ,NOT SPOILED,,,1,1,7,210,2,2,0,0,1,CLT-PUJ-CLT,Starts7:20,2681-2681,7,2025-11-06 21:57:37.430,7:20,2025-07-12 07:20:00,2025-07-12 12:20:00,2025-07-12 12:00:00,9.936,0.0,0.0,0.0,0,7
8918,2025-07-12,320,MIA,I ,NOT SPOILED,,,3,3,16,65,3,7,0,0,17,MIA-NAS-MIA-PIT-PHL-SAT-DCA-MIA,Starts8:41,1022-1022-834-2889-2058-1718-1627,8,2025-11-06 21:57:37.430,8:41,2025-07-12 08:41:00,2025-07-12 13:41:00,2025-07-12 12:53:00,9.993753,0.0,0.0,0.0,0,8
18610,2025-07-12,737,DFW,I ,NOT SPOILED,,,2,2,10,137,3,4,0,0,11,DFW-MKE-DFW-RIC-DFW,Starts8:6,2581-2581-2067-2204,8,2025-11-06 21:57:37.430,8:6,2025-07-12 08:06:00,2025-07-12 14:06:00,2025-07-12 13:50:00,5.996376000000001,0.0,0.0,0.0,0,8
7763,2025-07-12,320,LAX,I ,NOT SPOILED,,,2,2,11,336,1,2,0,0,24,LAX-LIH-LAX,Starts8:45,119-266,8,2025-11-06 21:57:37.430,8:45,2025-07-12 08:45:00,2025-07-12 16:45:00,2025-07-12 15:53:00,8.994564,0.0,0.0,0.0,0,8
4418,2025-07-12,320,CLT,I ,NOT SPOILED,,,2,2,10,68,3,6,0,0,14,CLT-MCO-CLT-MSY-CLT-SAV-CLT,Starts13:0,698-1680-608-1791-2076-2076,13,2025-11-06 21:57:37.430,13:0,2025-07-12 13:00:00,2025-07-12 18:00:00,2025-07-12 18:00:00,9.936,0.0,0.0,0.0,0,13
18674,2025-07-12,737,DFW,I ,PARTIALLY SPOILED,,12.82,3,3,16,75,3,6,0,0,19,DFW-TQO-DFW-AUS-PHX-RDU-DFW,Starts12:20,163-163-972-2042-2332-1217,12,2025-11-06 21:57:37.430,12:20,2025-07-12 12:20:00,2025-07-12 18:20:00,2025-07-12 17:50:00,9.993753,0.0,0.0,0.0,1,12
4422,2025-07-12,320,CLT,I ,NOT SPOILED,,,3,3,15,68,3,8,0,0,16,CLT-PBI-CLT-DTW-PHL-RDU-CLT-IAH-CLT,Starts13:37,1833-2495-419-2949-3310-1895-1661-1661,13,2025-11-06 21:57:37.430,13:37,2025-07-12 13:37:00,2025-07-12 18:37:00,2025-07-12 18:00:00,9.936,0.0,0.0,0.0,0,13
1035,2025-07-12,787,PHL,I ,NOT SPOILED,,,3,2,17,495,1,2,0,0,25,PHL-VCE-PHL,Starts19:40,714-715,19,2025-11-06 21:57:37.430,19:40,2025-07-12 19:40:00,2025-07-13 00:40:00,2025-07-13 00:00:00,9.936,0.0,0.0,0.0,0,19
344,2025-07-12,787,DFW,I ,NOT SPOILED,,,4,2,20,615,1,2,0,0,37,DFW-GRU-DFW,Starts19:0,963-962,19,2025-11-06 21:57:37.430,19:0,2025-07-12 19:00:00,2025-07-13 01:00:00,2025-07-13 00:55:00,8.994564,0.0,0.0,0.0,0,19
4450,2025-07-13,320,CLT,I ,PARTIALLY SPOILED,,6.78,2,2,10,113,3,4,0,0,14,CLT-RSW-CLT-DEN-CLT,Starts7:14,1845-1842-1283-573,7,2025-11-06 21:57:37.430,7:14,2025-07-13 07:14:00,2025-07-13 12:14:00,2025-07-13 12:00:00,9.936,0.0,0.0,0.0,1,7
9760,2025-07-13,320,PHL,I ,NOT SPOILED,,,1,1,7,225,2,2,0,0,1,PHL-CUN-PHL,Starts8:0,2179-2588,8,2025-11-06 21:57:37.430,8:0,2025-07-13 08:00:00,2025-07-13 13:00:00,2025-07-13 12:54:00,9.993753,0.0,0.0,0.0,0,8
4461,2025-07-13,320,CLT,I ,NOT SPOILED,,,3,3,15,64,3,8,0,0,14,CLT-PBI-CLT-JAX-DFW-AVL-CLT-EYW-CLT,Starts9:15,1955-1955-1522-1171-569-2299-1816-1816,9,2025-11-06 21:57:37.430,9:15,2025-07-13 09:15:00,2025-07-13 14:15:00,2025-07-13 13:52:00,9.993753,0.0,0.0,0.0,0,9
4464,2025-07-13,320,CLT,I ,NOT SPOILED,,,3,3,16,59,3,8,0,0,16,CLT-PLS-CLT-RDU-PHL-DTW-CLT-TPA-CLT,Starts9:25,611-611-1904-1115-1557-387-2710-2710,9,2025-11-06 21:57:37.430,9:25,2025-07-13 09:25:00,2025-07-13 14:25:00,2025-07-13 13:52:00,9.993753,0.0,0.0,0.0,0,9
7763,2025-07-13,320,LAX,I ,NOT SPOILED,,,2,2,11,336,1,2,0,0,24,LAX-LIH-LAX,Starts8:45,119-266,8,2025-11-06 21:57:37.430,8:45,2025-07-13 08:45:00,2025-07-13 16:45:00,2025-07-13 15:53:00,4.997187,0.0,0.0,0.0,0,8
186,2025-07-13,777,DFW,I ,FULLY SPOILED,,25.0,3,2,25,715,1,2,0,0,26,DFW-NRT-DFW,Starts11:55,61-60,11,2025-11-06 21:57:37.430,11:55,2025-07-13 11:55:00,2025-07-13 17:55:00,2025-07-13 17:49:00,9.993753,0.0,0.0,0.0,1,11
18696,2025-07-13,737,DFW,I ,PARTIALLY SPOILED,,1.23,2,2,12,66,3,6,0,1,14,DFW-BZN-DFW-SAT-DFW-OMA-DFW,Starts13:3,947-947-3097-413-2270-2270,13,2025-11-06 21:57:37.430,13:3,2025-07-13 13:03:00,2025-07-13 19:03:00,2025-07-13 18:51:00,9.993753,0.0,0.0,0.0,1,13
6775,2025-07-13,320,DFW,I ,PARTIALLY SPOILED,,4.78,3,3,17,112,3,8,0,0,13,DFW-ECP-DFW-STL-PHL-BNA-DFW-MKE-DFW,Starts13:13,1739-1739-1010-2368-2277-1356-869-869,13,2025-11-06 21:57:37.430,13:13,2025-07-13 13:13:00,2025-07-13 19:13:00,2025-07-13 18:51:00,9.993753,0.0,0.0,0.0,1,13
4476,2025-07-13,320,CLT,I ,NOT SPOILED,,,1,1,5,152,2,2,0,0,1,CLT-IAH-CLT,Starts15:11,1661-1661,15,2025-11-06 21:57:37.430,15:11,2025-07-13 15:11:00,2025-07-13 20:11:00,2025-07-13 19:52:00,9.993753,0.0,0.0,0.0,0,15
201,2025-07-13,777,DFW,I ,FULLY SPOILED,,19.33,3,2,19,550,1,2,0,0,24,DFW-LHR-DFW,Starts17:50,20-21,17,2025-11-06 21:57:37.430,17:50,2025-07-13 17:50:00,2025-07-13 23:50:00,2025-07-13 23:50:00,9.993753,0.0,0.0,0.0,1,17
21318,2025-07-13,737,MIA,I ,PARTIALLY SPOILED,,9.17,3,3,15,137,2,5,0,0,15,MIA-SJO-MIA-ORD-LGA-MIA,Starts18:59,1353-1600-1881-1705-1576,18,2025-11-06 21:57:37.430,18:59,2025-07-13 18:59:00,2025-07-13 23:59:00,2025-07-13 23:53:00,9.993753,0.0,0.0,0.0,1,18
22377,2025-07-14,737,ORD,I ,NOT SPOILED,,,3,3,16,72,3,7,0,0,15,ORD-LGA-ORD-AUS-CUN-AUS-DFW-ORD,Starts8:0,2079-2644-1568-1752-1971-579-2754,8,2025-11-06 21:57:37.430,8:0,2025-07-14 08:00:00,2025-07-14 14:00:00,2025-07-14 13:51:00,8.994564,0.0,0.0,0.0,0,8
19353,2025-07-14,737,DFW,I ,NOT SPOILED,,,2,2,12,66,3,6,0,0,12,DFW-GDL-DFW-TUL-DFW-MTJ-DFW,Starts8:10,1830-1830-2353-3095-665-665,8,2025-11-06 21:57:37.430,8:10,2025-07-14 08:10:00,2025-07-14 14:10:00,2025-07-14 13:50:00,4.997187,0.0,0.0,0.0,0,8
19351,2025-07-14,737,DFW,I ,FULLY SPOILED,,16.33,3,3,16,99,3,6,0,1,17,DFW-TUS-DFW-CMH-PHX-FAT-DFW,Starts8:10,1014-1014-2337-1958-2352-2653,8,2025-11-06 21:57:37.430,8:10,2025-07-14 08:10:00,2025-07-14 14:10:00,2025-07-14 13:50:00,4.997187,0.0,0.0,0.0,1,8
4509,2025-07-14,320,CLT,I ,PARTIALLY SPOILED,,4.73,3,3,16,59,3,8,0,0,16,CLT-PLS-CLT-RDU-PHL-DTW-CLT-PBI-CLT,Starts9:25,611-611-1904-1115-1557-387-1955-1955,9,2025-11-06 21:57:37.430,9:25,2025-07-14 09:25:00,2025-07-14 14:25:00,2025-07-14 13:52:00,9.993753,0.0,0.0,0.0,1,9
8520,2025-07-14,320,MIA,I ,NOT SPOILED,,,2,2,10,65,3,6,0,0,14,MIA-LRM-MIA-NAS-MIA-HAV-MIA,Starts12:15,3071-3071-2245-3117-2481-2483,12,2025-11-06 21:57:37.430,12:15,2025-07-14 12:15:00,2025-07-14 17:15:00,2025-07-14 17:14:00,9.993753,0.0,0.0,0.0,0,12
10293,2025-07-14,320,PHL,I ,NOT SPOILED,,,2,2,10,85,3,6,0,0,15,PHL-ATL-PHL-RDU-PHL-CMH-PHL,Starts12:20,443-621-3310-2781-2985-2985,12,2025-11-06 21:57:37.430,12:20,2025-07-14 12:20:00,2025-07-14 17:20:00,2025-07-14 16:54:00,9.993753,0.0,0.0,0.0,0,12
5867,2025-07-14,320,DFW,I ,NOT SPOILED,,,2,2,10,159,3,4,0,0,18,DFW-SLC-DFW-MCO-DFW,Starts11:24,3129-2439-2186-2148,11,2025-11-06 21:57:37.430,11:24,2025-07-14 11:24:00,2025-07-14 17:24:00,2025-07-14 16:45:00,9.993753,0.0,0.0,0.0,0,11
20695,2025-07-14,737,MIA,I ,NOT SPOILED,,,2,2,10,123,3,4,0,0,18,MIA-POP-MIA-PHL-MIA,Starts13:9,2329-2329-3061-1181,13,2025-11-06 21:57:37.430,13:9,2025-07-14 13:09:00,2025-07-14 18:09:00,2025-07-14 17:53:00,9.993753,0.0,0.0,0.0,0,13
316,2025-07-14,787,DFW,I ,NOT SPOILED,,,2,2,5,151,1,2,0,0,17,DFW-ORD-DFW,Starts12:19,2474-1747,12,2025-11-06 21:57:37.430,12:19,2025-07-14 12:19:00,2025-07-14 18:19:00,2025-07-14 17:53:00,9.993753,0.0,0.0,0.0,0,12
3710,2025-07-14,320,CLT,I ,PARTIALLY SPOILED,,7.85,2,2,10,110,3,4,0,0,17,CLT-DFW-PHX-DEN-CLT,Starts13:23,840-2047-1638-1283,13,2025-11-06 21:57:37.430,13:23,2025-07-14 13:23:00,2025-07-14 18:23:00,2025-07-14 17:52:00,9.993753,0.0,0.0,0.0,1,13
328,2025-07-14,787,DFW,I ,NOT SPOILED,,,3,2,25,730,1,2,0,0,23,DFW-HND-DFW,Starts12:30,175-176,12,2025-11-06 21:57:37.430,12:30,2025-07-14 12:30:00,2025-07-14 18:30:00,2025-07-14 17:53:00,9.993753,0.0,0.0,0.0,0,12
18684,2025-07-14,737,DFW,I ,NOT SPOILED,,,2,2,10,133,3,4,0,0,19,DFW-MTJ-DFW-RIC-DFW,Starts12:30,665-665-3037-2067,12,2025-11-06 21:57:37.430,12:30,2025-07-14 12:30:00,2025-07-14 18:30:00,2025-07-14 17:53:00,9.993753,0.0,0.0,0.0,0,12
22384,2025-07-14,737,ORD,I ,PARTIALLY SPOILED,,5.88,3,3,16,77,2,6,0,0,13,ORD-CLT-TUL-DFW-LGA-MIA-ORD,Starts12:37,2279-2662-2348-610-3211-3056,12,2025-11-06 21:57:37.430,12:37,2025-07-14 12:37:00,2025-07-14 18:37:00,2025-07-14 17:51:00,6.995565,0.0,0.0,0.0,1,12
18793,2025-07-14,737,DFW,I ,PARTIALLY SPOILED,,2.33,2,2,11,66,3,6,0,1,14,DFW-TPA-DFW-SAT-DFW-OMA-DFW,Starts14:25,2512-2512-3097-413-2270-2270,14,2025-11-06 21:57:37.430,14:25,2025-07-14 14:25:00,2025-07-14 20:25:00,2025-07-14 19:50:00,9.993753,0.0,0.0,0.0,1,14
11146,2025-07-14,320,PHX,I ,FULLY SPOILED,,16.52,3,3,16,95,3,8,0,0,17,PHX-STS-PHX-OMA-PHX-SBP-PHX-SJC-PHX,Starts13:37,2444-2444-637-2203-3150-2744-2593-2593,13,2025-11-06 21:57:37.430,13:37,2025-07-14 13:37:00,2025-07-14 20:37:00,2025-07-14 19:51:00,9.993753,0.0,0.0,0.0,1,13
20844,2025-07-15,737,MIA,I ,FULLY SPOILED,,15.47,3,3,15,86,3,6,0,0,13,MIA-STX-MIA-JAX-ORD-MSP-MIA,Starts12:10,2211-2211-1545-1138-329-1870,12,2025-11-06 21:57:37.430,12:10,2025-07-15 12:10:00,2025-07-15 17:10:00,2025-07-15 16:53:00,9.993753,0.0,0.0,0.0,1,12
5867,2025-07-15,320,DFW,I ,FULLY SPOILED,,10.95,2,2,10,159,3,4,0,0,18,DFW-SLC-DFW-MCO-DFW,Starts11:24,3129-2439-2186-2148,11,2025-11-06 21:57:37.430,11:24,2025-07-15 11:24:00,2025-07-15 17:24:00,2025-07-15 16:47:00,9.993753,0.0,0.0,0.0,1,11
186,2025-07-15,777,DFW,I ,NOT SPOILED,,,3,2,25,715,1,2,0,0,26,DFW-NRT-DFW,Starts11:55,61-60,11,2025-11-06 21:57:37.430,11:55,2025-07-15 11:55:00,2025-07-15 17:55:00,2025-07-15 17:52:00,9.993753,0.0,0.0,0.0,0,11
3710,2025-07-15,320,CLT,I ,NOT SPOILED,,,2,2,10,110,3,4,0,0,17,CLT-DFW-PHX-DEN-CLT,Starts13:23,840-2047-1638-1283,13,2025-11-06 21:57:37.430,13:23,2025-07-15 13:23:00,2025-07-15 18:23:00,2025-07-15 18:00:00,9.936,0.0,0.0,0.0,0,13
6877,2025-07-15,320,DFW,I ,PARTIALLY SPOILED,,5.42,3,3,16,65,3,8,0,0,16,DFW-EYW-PHL-PIT-PHL-RSW-DFW-SAT-DFW,Starts12:24,1814-3147-2317-3248-2571-1475-499-499,12,2025-11-06 21:57:37.430,12:24,2025-07-15 12:24:00,2025-07-15 18:24:00,2025-07-15 17:52:00,9.993753,0.0,0.0,0.0,1,12
10319,2025-07-15,320,PHL,I ,NOT SPOILED,,,3,3,16,103,3,7,0,0,16,PHL-PBI-PHL-BGR-PHL-MCI-CLT-PHL,Starts13:50,2303-2489-668-1701-2901-1616-423,13,2025-11-06 21:57:37.430,13:50,2025-07-15 13:50:00,2025-07-15 18:50:00,2025-07-15 18:00:00,9.936,0.0,0.0,0.0,0,13
21927,2025-07-15,737,ORD,I ,NOT SPOILED,,,1,1,6,198,2,2,0,0,0,ORD-SLC-ORD,Starts13:46,1376-2069,13,2025-11-06 21:57:37.430,13:46,2025-07-15 13:46:00,2025-07-15 19:46:00,2025-07-15 18:51:00,9.993753,0.0,0.0,0.0,0,13
116,2025-07-15,777,CLT,I ,NOT SPOILED,,,3,2,16,480,1,2,0,0,24,CLT-LHR-CLT,Starts18:40,730-731,18,2025-11-06 21:57:37.430,18:40,2025-07-15 18:40:00,2025-07-15 23:40:00,2025-07-15 22:52:00,9.993753,0.24960000000000002,0.0,0.0,0,18
3637,2025-07-16,320,CLT,I ,NOT SPOILED,,,2,2,10,97,3,4,0,0,24,CLT-PUJ-CLT-TPA-CLT,Starts7:31,2681-2681-1550-2525,7,2025-11-06 21:57:37.430,7:31,2025-07-16 07:31:00,2025-07-16 12:31:00,2025-07-16 12:00:00,9.936,0.7527,0.0,0.0,0,7
4590,2025-07-16,320,CLT,I ,NOT SPOILED,,,2,2,12,100,3,5,0,0,14,CLT-PHL-TPA-CLT-CUN-CLT,Starts8:57,3152-809-1225-895-992,8,2025-11-06 21:57:37.430,8:57,2025-07-16 08:57:00,2025-07-16 13:57:00,2025-07-16 13:52:00,9.993753,0.0,0.0,0.0,0,8
18610,2025-07-16,737,DFW,I ,NOT SPOILED,,,2,2,10,137,3,4,0,0,11,DFW-MKE-DFW-RIC-DFW,Starts8:6,2581-2581-2067-2204,8,2025-11-06 21:57:37.430,8:6,2025-07-16 08:06:00,2025-07-16 14:06:00,2025-07-16 13:46:00,9.993753,0.0,0.0,0.0,0,8
10794,2025-07-16,320,PHX,I ,NOT SPOILED,,,1,1,5,146,2,2,0,0,3,PHX-DFW-PHX,Starts8:40,2719-1155,8,2025-11-06 21:57:37.430,8:40,2025-07-16 08:40:00,2025-07-16 15:40:00,2025-07-16 15:00:00,9.936,0.0,0.0,0.0,0,8
186,2025-07-16,777,DFW,I ,NOT SPOILED,,,3,2,25,715,1,2,0,0,26,DFW-NRT-DFW,Starts11:55,61-60,11,2025-11-06 21:57:37.430,11:55,2025-07-16 11:55:00,2025-07-16 17:55:00,2025-07-16 17:49:00,9.993753,0.0,0.0,0.0,0,11
4603,2025-07-16,320,CLT,I ,NOT SPOILED,,,2,2,10,60,3,6,0,0,11,CLT-RSW-CLT-ALB-CLT-CHS-CLT,Starts13:24,2018-2018-1858-710-2210-2280,13,2025-11-06 21:57:37.430,13:24,2025-07-16 13:24:00,2025-07-16 18:24:00,2025-07-16 18:00:00,9.936,0.0,0.0,0.0,0,13
193,2025-07-16,777,DFW,I ,NOT SPOILED,,,3,2,22,630,1,2,0,0,24,DFW-FCO-DFW,Starts14:35,240-239,14,2025-11-06 21:57:37.430,14:35,2025-07-16 14:35:00,2025-07-16 20:35:00,2025-07-16 19:53:00,9.993753,0.0,0.0,0.0,0,14
5901,2025-07-16,320,DFW,I ,NOT SPOILED,,,1,1,5,171,2,2,0,0,0,DFW-PBI-DFW,Starts14:48,2640-2640,14,2025-11-06 21:57:37.430,14:48,2025-07-16 14:48:00,2025-07-16 20:48:00,2025-07-16 19:53:00,9.993753,0.0,0.0,0.0,0,14
201,2025-07-16,777,DFW,I ,NOT SPOILED,,,3,2,19,550,1,2,0,0,24,DFW-LHR-DFW,Starts17:50,20-21,17,2025-11-06 21:57:37.430,17:50,2025-07-16 17:50:00,2025-07-16 23:50:00,2025-07-16 23:50:00,9.993753,0.0,0.0,0.0,0,17
20579,2025-07-17,737,MIA,I ,NOT SPOILED,,,2,2,12,66,3,6,0,0,13,MIA-RDU-MIA-MCO-MIA-STT-MIA,Starts7:22,2960-2960-1706-1733-943-943,7,2025-11-06 21:57:37.430,7:22,2025-07-17 07:22:00,2025-07-17 12:22:00,2025-07-17 12:00:00,9.936,0.0,0.0,0.0,0,7
5600,2025-07-17,320,DCA,I ,PARTIALLY SPOILED,,7.58,3,3,16,88,3,8,0,0,16,DCA-RSW-PHL-CHS-PHL-BTV-DCA-VPS-DCA,Starts8:25,2916-2819-1934-2253-2978-1015-1094-1041,8,2025-11-06 21:57:37.430,8:25,2025-07-17 08:25:00,2025-07-17 13:25:00,2025-07-17 12:52:00,9.993753,0.0,0.0,0.0,1,8
21895,2025-07-17,737,ORD,I ,PARTIALLY SPOILED,,4.93,3,3,15,129,3,6,0,0,17,ORD-LGA-ORD-AUS-CUN-AUS-ORD,Starts8:0,2079-2644-1568-1752-1971-1726,8,2025-11-06 21:57:37.430,8:0,2025-07-17 08:00:00,2025-07-17 14:00:00,2025-07-17 13:51:00,9.993753,0.0,0.0,0.0,1,8
19460,2025-07-17,737,DFW,I ,NOT SPOILED,,,3,3,17,70,3,6,0,0,13,DFW-NAS-MIA-LGA-DFW-RIC-DFW,Starts8:30,1302-2890-2669-3068-2067-2204,8,2025-11-06 21:57:37.430,8:30,2025-07-17 08:30:00,2025-07-17 14:30:00,2025-07-17 13:55:00,9.993753,0.0,0.0,0.0,0,8
21906,2025-07-17,737,ORD,I ,NOT SPOILED,,,2,2,10,142,3,4,0,0,20,ORD-TPA-DCA-MCO-ORD,Starts9:0,2920-532-2139-2153,9,2025-11-06 21:57:37.430,9:0,2025-07-17 09:00:00,2025-07-17 15:00:00,2025-07-17 15:00:00,9.936,0.0,0.0,0.0,0,9
21415,2025-07-17,737,MIA,I ,NOT SPOILED,,,2,2,12,73,3,5,0,0,11,MIA-GUA-DFW-DCA-MCO-MIA,Starts10:5,1603-3062-1618-1153-3079,10,2025-11-06 21:57:37.430,10:5,2025-07-17 10:05:00,2025-07-17 15:05:00,2025-07-17 15:00:00,9.936,0.0,0.0,0.0,0,10
10794,2025-07-17,320,PHX,I ,FULLY SPOILED,,5.08,1,1,5,146,2,2,0,0,3,PHX-DFW-PHX,Starts8:40,2719-1155,8,2025-11-06 21:57:37.430,8:40,2025-07-17 08:40:00,2025-07-17 15:40:00,2025-07-17 15:00:00,9.936,0.0,0.0,0.0,1,8
21419,2025-07-17,737,MIA,I ,NOT SPOILED,,,3,3,16,135,3,6,0,0,18,MIA-RTB-MIA-MGA-MIA-JFK-MIA,Starts12:14,871-796-901-3034-1357-1174,12,2025-11-06 21:57:37.430,12:14,2025-07-17 12:14:00,2025-07-17 17:14:00,2025-07-17 16:53:00,9.993753,0.0,0.0,0.0,0,12
328,2025-07-17,787,DFW,I ,NOT SPOILED,,,3,2,25,730,1,2,0,0,23,DFW-HND-DFW,Starts12:30,175-176,12,2025-11-06 21:57:37.430,12:30,2025-07-17 12:30:00,2025-07-17 18:30:00,2025-07-17 17:50:00,9.993753,0.0,0.0,0.0,0,12
4646,2025-07-17,320,CLT,I ,PARTIALLY SPOILED,,1.88,2,2,11,113,3,5,0,0,14,CLT-DFW-TPA-CLT-RSW-CLT,Starts15:3,1709-2401-436-1930-1930,15,2025-11-06 21:57:37.430,15:3,2025-07-17 15:03:00,2025-07-17 20:03:00,2025-07-17 19:52:00,9.993753,0.0,0.0,0.0,1,15
3719,2025-07-17,320,CLT,I ,NOT SPOILED,,,1,1,5,152,2,2,0,0,1,CLT-IAH-CLT,Starts15:11,1661-1661,15,2025-11-06 21:57:37.430,15:11,2025-07-17 15:11:00,2025-07-17 20:11:00,2025-07-17 19:52:00,9.993753,0.0,0.0,0.0,0,15
